species,gmm_prob_0_mean,gmm_prob_1_mean,gmm_prob_2_mean,gmm_prob_3_mean,gmm_prob_4_mean,gmm_prob_5_mean,gmm_prob_6_mean,gmm_prob_7_mean,family,hfp_mean,ndvi_mean,temp_mean,height_m_mean,richness_mean,ruggedness_mean,social_bond,communal,sexual_selection,mass,beak_shape_PC1
Catamenia_inornata,0.12440454934982652,9.779146825871679e-06,0.00883017354983321,0.01325226862581803,0.6006272887640203,0.06253244171922195,6.452111305541934e-05,0.19027897773139898,Thraupidae (Tanagers and Allies),8.188410733333333,0.50079352,286.437198,11.810344827586206,169.95333333333335,39.368935066666666,2.0,0.0,0.0,13.4,-0.8252774037245947
Catharus_aurantiirostris,0.000652402409891669,0.17023307082933883,0.018308141491843184,0.48507930574159547,0.06006436135707944,0.022489902281661416,0.23817128964084977,0.005001526247740209,Turdidae (Thrushes and Allies),12.210803841463413,0.600136268292683,294.9338911585366,9.684615384615384,161.6890243902439,27.085106585365853,3.0,0.0,0.0,29.8,-0.7834722083428807
Catharus_bicknelli,1.9788710040424237e-07,0.2565634214974937,0.07017043502921484,0.27378342110894666,0.2789952022656833,0.0003830061556355873,0.11488693993885296,0.005217376117072169,Turdidae (Thrushes and Allies),8.827526530612245,0.23501097959183673,277.32953326530617,13.523809523809524,81.06122448979592,10.468135306122448,1.0,0.0,3.0,27.79,-1.1269592871030865
Catharus_frantzii,5.763345155625185e-05,0.7319429990430518,7.422666589750555e-07,0.26768416616320695,1.4138768431344915e-05,0.00029825829965020214,1.6932077778834061e-09,2.0603142368375334e-06,Turdidae (Thrushes and Allies),12.949647236842106,0.62949675,295.6706939473685,9.492307692307692,141.17105263157896,25.28849052631579,3.0,0.0,0.0,28.9,-0.8118683634558836
Catharus_fuscater,0.6071029584105643,0.3547857736371079,5.1651643064810824e-05,0.00999744656785351,0.008757769137014216,0.018556325619674373,5.085533317799926e-06,0.0007429894514029527,Turdidae (Thrushes and Allies),9.807481574074075,0.6884642222222224,291.872523425926,13.325,262.4537037037037,38.37630018518518,3.0,0.0,0.0,33.7,-0.9175913641469994
Catharus_fuscescens,0.007215691288199225,0.35420408849201385,0.04400888021743254,0.28736326891613806,0.08756671530269504,0.04960922888654072,0.10637993249416111,0.06365219440281943,Turdidae (Thrushes and Allies),11.383006126984126,0.18680006031746033,278.21365606349207,12.167958656330748,82.59206349206349,12.016414206349205,2.0,0.0,2.0,31.9,-0.7775296473136404
Catharus_gracilirostris,0.0007221525338896909,0.4666511487725546,0.06085711175676993,0.21359034988424144,0.14429203365455948,0.03325689204447567,0.07926233181190603,0.0013679795416024865,Turdidae (Thrushes and Allies),12.685554285714286,0.790750142857143,296.54055714285715,17.166666666666668,203.14285714285714,20.363192857142856,3.0,0.0,0.0,21.0,-1.4058513031639879
Catharus_guttatus,0.03339133460213611,0.7212216603335754,0.012734877338072189,0.09217480385931694,0.016574099109471552,0.0868849654116906,0.03177460948698119,0.005243649858756081,Turdidae (Thrushes and Allies),5.72429718922652,0.17018996416264645,275.81076752066116,11.023379383634431,66.04820936639119,12.841145447658402,2.0,0.0,0.0,30.1,-1.093464468714231
Catharus_maculatus,0.47901821412814083,0.3659565350384951,0.032255325345115334,0.015386242943122151,0.06893885103743617,0.027893651065564254,1.8452800269590297e-06,0.010549335162098777,Turdidae (Thrushes and Allies),8.899820776699029,0.7069271262135921,292.0076406796116,13.268292682926829,270.9805825242718,36.61430893203884,3.0,0.0,0.0,37.7,-0.680260866649405
Catharus_mexicanus,0.00011237032152601731,0.7255616282952271,0.0006991326629129739,0.24922292886827913,0.01167574902917039,0.0003237005553447362,0.012387444402549208,1.7045864990244586e-05,Turdidae (Thrushes and Allies),12.801019583333334,0.6847144374999999,295.80298666666664,9.727272727272727,159.02083333333334,24.41698645833333,3.0,0.0,0.0,33.0,-0.7412932768032918
Catharus_minimus,0.0007599261952270299,0.08660472067750548,0.05140707370818153,0.2189560172354377,0.08192824207668545,0.049423362448252246,0.4030393728018546,0.10788128485685608,Turdidae (Thrushes and Allies),0.8697060460992909,0.03127183879539415,268.00624497785657,8.882596685082873,31.878653675819308,10.763528644818425,2.0,0.0,0.0,31.58,-0.8664151290701129
Catharus_occidentalis,0.08567639849124178,0.524041715571583,0.0010017405157313358,0.17771212270251827,0.14671596161348888,0.045498254248948454,0.01329236137473528,0.006061445481752957,Turdidae (Thrushes and Allies),10.387532151898734,0.4776889746835442,292.83313025316454,8.12962962962963,112.15189873417721,27.73341670886076,3.0,0.0,0.0,26.2,-0.9172528702629419
Catharus_ustulatus,3.112231701370742e-05,0.21143979494877632,0.0010405777528959233,0.2914420511340351,0.06771050560510682,0.03508811562315801,0.3919996585559144,0.0012481740630994036,Turdidae (Thrushes and Allies),7.413622537313433,0.4569751567164179,280.5994413333333,11.91304347826087,65.12592592592593,28.504199333333336,2.0,0.0,0.0,30.3,-0.8557815506899855
Catherpes_mexicanus,1.9707206212170386e-05,0.47922403240482564,0.01710040178268425,0.262263870520348,0.00020550933924167562,0.019933598780730248,0.10304382834537679,0.11820905162058143,Troglodytidae (Wrens),10.018917476979741,0.26569972375690604,286.84097841620627,8.329192546583851,79.87845303867404,17.404634696132597,3.0,0.0,0.0,11.97,-0.9992335856929959
Catriscus_brevirostris,0.9277519392110325,3.324783677059144e-11,6.631276735042439e-26,8.01909461097379e-33,0.07221389151587829,3.4169239841007614e-05,2.3696295700492036e-43,1.8956476072785005e-15,Locustellidae (Grassbirds and Allies),10.250156884816755,0.662279639686684,295.4193883289817,9.654867256637168,102.00261096605745,10.325673472584857,3.0,0.0,0.0,15.7,-1.6686000102633152
Cecropis_abyssinica,0.020215971240591508,0.12459355413518934,0.00045616664732917153,0.03310501353191,0.0015554555767194594,0.2831381016872642,0.2931408603934307,0.24379487678756528,Hirundinidae (Swallows),10.283607072072073,0.5370852198049513,297.11204305847076,11.49221183800623,77.8440779610195,7.593291896551724,2.0,0.0,0.0,13.46,-1.898687935804345
Cecropis_daurica,2.8999556796685282e-09,0.07791578434697641,0.0003514128873986726,0.14705352030842062,0.013663820931006853,0.2146107683306145,0.3938620534662268,0.15254263682940042,Hirundinidae (Swallows),13.767494418772563,0.3775190630403458,288.52254669546437,11.132224168126095,72.81029517638589,17.89299250899928,2.0,0.0,0.0,22.2,-1.6595435976539745
Cecropis_semirufa,0.0035361593118368407,0.1365098643803916,0.0013999075807316704,0.272065238271489,0.19928896558029396,0.05807551749884022,0.187222546091838,0.14190180128457885,Hirundinidae (Swallows),10.46665297826087,0.5747626688382194,296.9586347505423,12.260521042084168,81.58026030368764,7.004178720173536,2.0,0.0,0.0,30.1,-1.36984089085652
Centronyx_bairdii,2.426812030914386e-08,3.1265357770045743e-09,0.07138983628815766,7.998686955125504e-20,0.7857744827426789,0.11723752506767994,0.025053650015186963,0.0005444784916406856,Passerellidae (New World Sparrows),NA,NA,NA,NA,NA,NA,2.0,0.0,1.0,NA,NA
Centronyx_henslowii,1.2720379457553244e-08,2.118416447018991e-06,0.0003889939664115565,0.05897943116112214,1.2428640229082467e-05,0.051222392789308104,0.18557287013824678,0.7038217521678563,Passerellidae (New World Sparrows),20.504819411764707,0.2724399251336898,283.700361657754,10.436170212765957,83.23529411764706,6.1506473262032095,2.0,0.0,1.0,12.8,-0.5959818692478098
Cephalopterus_penduliger,0.9864166370679862,0.013503497354024932,4.8730870924237875e-05,3.4825036396356236e-06,2.7528229716254985e-05,1.2388557997670274e-07,1.4967151218945957e-42,8.812836357680091e-11,Cotingidae (Cotingas),12.53841619047619,0.737417619047619,293.59831523809527,11.117647058823529,246.42857142857142,28.547560476190476,1.0,0.0,4.0,338.0,2.75579589184569
Ceratopipra_erythrocephala,6.492500858441882e-06,0.03155566382348054,0.0031612534860939504,0.49031520716321086,0.0842077278597397,0.024578671774757296,0.271410293374727,0.09476469001713213,Pipridae (Manakins),4.040577438016529,0.7454620718232045,298.00661393939396,19.91304347826087,215.15702479338842,11.47102424242424,1.0,0.0,4.0,13.43,-1.3250323269336326
Ceratopipra_mentalis,0.15298280448737048,0.402633699802116,0.0034928536434777543,0.31860585912079775,0.001145379962484734,0.10973420987845403,0.010791741157792498,0.0006134519475069257,Pipridae (Manakins),10.404858090909089,0.7365854000000002,297.28448645454546,13.364705882352942,154.51818181818183,15.726922636363636,1.0,0.0,4.0,15.0,-1.1842597660391214
Ceratopipra_rubrocapilla,0.00029130541443268647,0.17660042936083198,0.0006424175234254296,0.30446433853225785,0.022508716469136127,0.12485249221861347,0.08834297810552628,0.2822973223757758,Pipridae (Manakins),4.170678245125348,0.7598913370473537,298.66327685236774,18.77573529411765,205.16434540389972,6.7425121169916435,1.0,0.0,4.0,12.0,-1.4603082063191042
Cercomacra_carbonaria,9.877373488568713e-07,0.00045634802789698385,0.0018177939366359923,4.992204161307942e-05,0.008403257709214811,0.4064835252837535,0.5638702196222143,0.018917945641322594,Thamnophilidae (Typical Antbirds),2.807883,0.6936039,299.44636099999997,15.88888888888889,210.8,6.332272,3.0,1.0,0.0,14.5,-0.6795970521795908
Cercomacra_cinerascens,4.55296995657469e-09,0.1391303722024515,0.0016371654249314454,0.3363765161031805,0.09405635041235748,0.027747212022820322,0.018467699203626266,0.3825846800776626,Thamnophilidae (Typical Antbirds),2.739004935275081,0.7699976790923825,298.0733858252427,20.447817836812145,216.39967637540454,9.658264644012943,3.0,1.0,0.0,14.3,-0.4696712524330654
Cercomacra_ferdinandi,2.8508673224909825e-10,0.00038423248291433165,0.38807307025563115,0.35573243523134374,0.0006862461086475858,0.03266214425163669,0.140799240090572,0.08166263129416791,Thamnophilidae (Typical Antbirds),6.455108928571427,0.7326565714285714,299.7200092857143,4.3125,166.60714285714286,5.399514285714285,3.0,1.0,0.0,15.0,-0.6612898804872674
Cercomacra_manu,0.011071736212691644,0.09177919620098485,0.1818629706604631,1.9959354160167606e-06,0.001512217638034372,0.6116887482354055,0.08382737664195453,0.018255758475049698,Thamnophilidae (Typical Antbirds),3.36357698630137,0.788277493150685,297.65024712328767,19.89830508474576,222.8904109589041,11.139193835616439,3.0,1.0,0.0,18.08,-0.37195733361223743
Cercomacra_melanaria,1.704360363506403e-07,0.03829562582769471,0.0016701124107082956,0.09532667577145057,0.0066678741214919795,0.18089326182145407,0.29717247091774845,0.3799738086934156,Thamnophilidae (Typical Antbirds),6.797699999999999,0.752096109375,297.4333503125,11.21951219512195,197.59375,9.2885215625,3.0,1.0,0.0,19.0,-0.6797012566635839
Cercomacra_nigricans,0.0002573286037477562,0.07527097279076803,0.020253797358634553,0.11445141623009149,0.002802318967090051,0.27919245717352553,0.33090908820638415,0.17686262066975802,Thamnophilidae (Typical Antbirds),11.459147652173911,0.649848327586207,297.4467701724137,10.818181818181818,197.25862068965517,16.66954422413793,3.0,1.0,0.0,16.56,-0.5578716537377482
Cercomacroides_fuscicauda,0.08692865302823068,0.10794292024246607,8.914851359532031e-06,0.04613380315840963,0.729677085008691,0.028357485851758717,0.0007322829940463033,0.00021885486503841358,Thamnophilidae (Typical Antbirds),2.8702218750000004,0.793466859375,297.30544390625005,21.34426229508197,242.4765625,10.46233015625,3.0,1.0,0.0,16.5,-0.807381295063572
Cercomacroides_laeta,0.07735009012706086,0.6188852366358434,0.00018627136484210795,0.025751915859031155,0.016762709026563363,0.2238190706932549,0.03372598848845755,0.0035187178049468438,Thamnophilidae (Typical Antbirds),4.174010344827586,0.7526327413793104,299.1835425862069,18.51063829787234,185.27586206896552,8.040680517241379,3.0,1.0,0.0,15.96,-0.7436887035981284
Cercomacroides_nigrescens,0.00016963868777560302,0.1968461864217306,0.3180659557792344,0.04325487775921916,0.05039364376586009,0.3262470166384147,0.05560399341280903,0.009418687534956244,Thamnophilidae (Typical Antbirds),3.177248698979592,0.7719974821428571,297.8001675,19.50925925925926,220.44897959183675,10.95791625,3.0,1.0,0.0,16.5,-0.48015797052999915
Cercomacroides_parkeri,0.00047992476234957454,0.5172975348776444,4.188913877211249e-05,0.26250058178014485,0.00014859668566255668,0.10340435313296405,0.11531250239714516,0.0008146172253170958,Thamnophilidae (Typical Antbirds),13.105076666666669,0.71118,293.58781555555555,10.5,276.0,39.08589166666667,3.0,1.0,0.0,17.2,-0.7017169678260607
Cercomacroides_serva,0.008710169137635278,0.42765788703247126,0.0037342846023176797,0.0870903734368502,0.025996492051810483,0.18364229454806458,0.24689098684527036,0.016277512345579778,Thamnophilidae (Typical Antbirds),2.7153604458598726,0.7881299426751592,296.648426433121,21.516556291390728,255.93630573248407,14.652691656050955,3.0,1.0,0.0,17.0,-0.67616996924824
Cercomacroides_tyrannina,0.0009436394029032881,0.2585973278304658,0.36132971213296916,0.22405122232417632,0.0020612302534725245,0.051828521486288213,0.10083189125338195,0.00035645531634274127,Thamnophilidae (Typical Antbirds),5.681575978835978,0.737052602122016,297.8010532804233,17.691358024691358,199.04761904761904,13.42662791005291,3.0,1.0,0.0,16.3,-0.5720871587876147
Cercotrichas_galactotes,0.006647569622357803,0.03469709623677278,0.015844591721252386,0.025824081700998366,0.12870269367546855,0.22377302688071615,0.5100893320062423,0.05442160815619174,Muscicapidae (Old World Flycatchers),11.304255728527608,0.19790212193251533,293.3060703448276,9.357894736842105,47.11264367816092,8.68991829118774,2.0,0.0,0.0,20.3,-0.8883605667151748
Cercotrichas_hartlaubi,1.4151213769894394e-06,0.07454039734292242,1.6776357644478027e-07,1.2885287629901441e-05,8.29587368434038e-06,0.9252696299536962,0.00012334404594284954,4.386461117151754e-05,Muscicapidae (Old World Flycatchers),10.87325404255319,0.5983237578947369,295.7026110526316,15.227272727272727,107.27368421052631,11.68271547368421,3.0,1.0,0.0,19.2,-1.2856096660083771
Cercotrichas_leucophrys,0.13948172200103803,0.48583824380450413,0.010017974220630782,0.0019488750704503197,0.00850507285310222,0.26522101120119046,0.08811359140941989,0.0008735094396643428,Muscicapidae (Old World Flycatchers),9.391375116550117,0.5942510651920838,296.1275972325582,10.472,85.84418604651162,7.293534023255814,3.0,0.0,0.0,16.49,-1.2025922963238562
Cercotrichas_paena,0.029216801680879166,0.17966432349945682,0.020535236602864753,0.0170439553202375,0.026525069397355883,0.35408708166854935,0.3175919458568606,0.055335585973795766,Muscicapidae (Old World Flycatchers),6.937095192307693,0.4140378557692308,294.1429462980769,11.75,72.77884615384616,4.179569519230769,3.0,0.0,0.0,19.7,-1.24753805226699
Certhia_americana,0.013311631518170797,0.4450504218647403,0.0021537721814514255,0.13553568412514677,0.06955917241329967,0.08619751751669652,0.2318607390158123,0.016331061364682112,Certhiidae (Treecreepers),8.147652365499573,0.23870330264279624,279.7297042163544,11.329149232914924,77.84071550255537,15.846277810902896,2.0,0.0,0.0,8.1,-2.035406776732912
Certhia_brachydactyla,5.48561913925997e-05,0.33981675603292927,7.395542452218317e-05,0.3059332631353841,6.0636288191119135e-05,0.11970815179465376,0.23405584379865305,0.00029653733427377547,Certhiidae (Treecreepers),20.569842548387097,0.47428804999999996,285.5640823027375,7.807142857142857,77.80998389694042,13.283679404186795,2.0,0.0,1.0,8.2,-1.9978112849571399
Certhia_discolor,3.772760949994621e-67,4.293811873234032e-70,1.0,5.3684135752447736e-70,3.489173843741508e-27,1.6873209098835763e-35,2.4588350325367987e-87,1.4528965198919568e-35,Certhiidae (Treecreepers),9.944638837209302,0.446181023255814,283.73721883720924,9.413793103448276,157.53488372093022,59.92980767441861,3.0,0.0,0.0,10.4,-1.8330794378232138
Certhia_familiaris,0.017824440092097042,0.2840516894722609,0.08607263743110667,0.26137030978587084,0.04405559056383428,0.08536117227574462,0.22125054774733685,1.3612631748682321e-05,Certhiidae (Treecreepers),10.670948206461196,0.22332021542454575,276.9343201297738,13.586864406779661,73.16129032258064,12.113486814979606,2.0,0.0,1.0,9.0,-1.9942972064073416
Certhia_himalayana,4.889078842273425e-10,3.627731949327734e-05,0.00017724308693601492,0.6116360465626918,2.143805594745488e-06,0.0005793279237920636,0.3875508569558892,1.8103856696436013e-05,Certhiidae (Treecreepers),10.947372045454545,0.3034990340909091,280.7040909090909,8.7,113.49431818181819,55.53773227272727,3.0,0.0,0.0,8.8,-1.7942789676741175
Certhia_hodgsoni,2.7278759106829993e-06,0.17616451512584197,0.2585769320911609,0.12433661742298666,0.0010396854107601408,0.03141900214776382,0.40838310894594276,7.741097963279084e-05,Certhiidae (Treecreepers),9.185042733812951,0.35561792805755393,278.84937035971217,8.626666666666667,125.39568345323741,64.05152115107913,2.0,0.0,0.0,9.0,-1.9678942823787535
Certhia_manipurensis,2.489578471899422e-38,2.9773265747883953e-11,0.31814075289426474,0.29100921161856136,1.0211386246547444e-07,0.0001141005192243184,0.3907258266218166,1.0006202495993049e-05,Certhiidae (Treecreepers),9.912278169014085,0.659935028169014,295.09735380281694,12.640625,136.73239436619718,36.28732380281691,2.0,0.0,0.0,10.4,-1.6284245098208836
Certhiasomus_stictolaemus,0.8133461730147996,0.08014301281499028,0.043785240258791575,0.00011767463294748935,0.006958103559058001,0.05561792645198422,7.635446911223055e-11,3.186919107456595e-05,Furnariidae (Ovenbirds and Woodcreepers),1.6359377341389727,0.7882753293051359,298.5994374924471,21.769716088328074,216.0060422960725,7.085956797583082,2.0,0.0,0.0,18.5,-0.5566481624632508
Certhiaxis_cinnamomeus,1.1154094473014275e-16,1.3712142906043839e-15,0.9494508503860554,0.012278156911374606,0.03661232580411044,7.755002704913248e-05,0.0015767567447321526,4.360126676945104e-06,Furnariidae (Ovenbirds and Woodcreepers),8.6154669751693,0.7019392858757061,297.16468906320546,12.646288209606986,175.17945823927766,8.5402280248307,3.0,1.0,0.0,15.2,-1.4669182656213615
Certhidea_olivacea,7.237962331597445e-24,2.3539046177099636e-05,4.0872298446663654e-05,0.01105194850725337,3.1250417182724165e-05,0.00019695711557836195,0.9368761592855112,0.05177927332985167,Thraupidae (Tanagers and Allies),NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,9.5,-1.453646501143518
Certhilauda_chuana,0.29213123513269335,0.2792598168538237,1.1471502625373123e-10,1.0188561556724334e-15,0.25110152883242864,0.14454000319205468,0.027292526112931693,0.005674889761352811,Alaudidae (Larks),10.228862413793102,0.5470127586206895,292.61164241379316,3.0,97.0,3.580030344827586,3.0,0.0,0.0,44.1,-0.8827811830967243
Certhilauda_curvirostris,0.38506685637906335,0.0003233767692521049,7.5553205900428e-37,2.285912230436576e-80,4.2400500395005066e-16,0.6146097668405643,2.2406112390890777e-24,1.1120487402460033e-11,Alaudidae (Larks),10.3780104,0.24390640000000002,290.06078840000004,4.0,58.32,9.3255144,3.0,0.0,0.0,40.41,-0.4770142091705533
Certhilauda_semitorquata,0.6121322743702848,0.039681032710377005,2.5167271637070326e-07,3.5405741503894e-08,0.08312820130370467,0.24350772709011084,0.00044129791046511416,0.021109179536600138,Alaudidae (Larks),13.463606451612904,0.5848115806451613,289.8182974193548,11.0,104.70967741935483,12.909433225806454,3.0,0.0,0.0,40.41,-0.5173891730377791
Certhilauda_subcoronata,0.9999999887981653,1.7539745745584247e-33,9.952977860249995e-90,7.034592680494721e-190,6.190327215119642e-38,1.1201833552180029e-08,1.3882878095706855e-100,7.099341700253874e-22,Alaudidae (Larks),6.0831675675675685,0.20782106306306308,292.5514496396396,18.5,60.03603603603604,8.248109279279278,3.0,0.0,0.0,40.41,-0.36602266741480316
Certhionyx_variegatus,0.9583188270800368,1.8694251212421885e-11,1.4744525236394886e-10,6.196866242227542e-26,4.3855485761343975e-08,0.04168083119570377,2.1216883714340828e-07,8.553379712514866e-08,Meliphagidae (Honeyeaters),4.387555442804428,0.24992145488029469,295.01047893186,10.071428571428571,46.11233885819521,2.270475101289134,3.0,0.0,0.0,26.27,-1.1352208629591634
Cettia_brunnifrons,2.4312448822440934e-08,0.01510664560579154,0.0037264592227278675,0.10020309154023237,0.006695292908558602,0.25588089643241646,0.5924548884776345,0.025932701500189642,Scotocercidae (Bush Warblers and Allies),11.586906739130434,0.44162828260869563,283.44839233695654,8.584745762711865,125.63586956521739,52.35069190217392,3.0,0.0,0.0,7.34,-2.4980912167149616
Cettia_castaneocoronata,2.4691334211523625e-08,0.42844064620937156,0.0002949773000919426,0.13071939293617824,8.04584027640969e-06,0.024220134625531502,0.39702985763395593,0.01928692076325994,Scotocercidae (Bush Warblers and Allies),12.008545275590551,0.518685342519685,287.94821188976374,9.407608695652174,126.94881889763779,45.709382165354334,3.0,0.0,0.0,8.94,-2.437506894143361
Cettia_cetti,5.027383948012048e-16,2.697317519188552e-06,0.005831116734450573,0.4813610023141704,0.0149801179567521,0.05852349142197311,0.3566890480493321,0.08261252620580221,Scotocercidae (Bush Warblers and Allies),15.3919277,0.28683914656031906,284.8963186553785,8.601941747572816,69.71513944223108,14.396150776892428,3.0,0.0,2.0,13.22,-1.9061558957042948
Chalcomitra_adelberti,2.8528395914458074e-09,0.32997456962327204,1.962889543488389e-08,0.3331506313635861,2.418140142220592e-11,0.33365101671159586,0.003223687911369134,7.188426021549756e-08,Nectariniidae (Sunbirds and Spiderhunters),15.928070714285713,0.48306246428571425,299.2901816964286,9.505882352941176,75.11607142857143,6.460210803571428,2.0,0.0,0.0,9.8,-1.4207588757348653
Chalcomitra_amethystina,3.912085990993434e-05,0.10140019209399626,0.0015545733647232749,0.2653795671547922,0.0019126820781882987,0.5242007692784266,0.06370634061870702,0.04180675455125615,Nectariniidae (Sunbirds and Spiderhunters),10.287878442307692,0.6415044826923078,295.20005611538465,8.378995433789955,98.41923076923077,7.640961019230769,2.0,0.0,0.0,13.66,-0.8134263057434952
Chalcomitra_rubescens,1.5143250779514937e-05,0.18739254401792058,2.4731290284365668e-05,0.08120705333956192,0.0007036713764265692,0.5223738919190978,0.2072017457680292,0.0010812190378998777,Nectariniidae (Sunbirds and Spiderhunters),7.741036485714285,0.6736968685714285,297.01393133903133,15.743190661478598,80.11680911680912,9.223788490028491,1.0,0.0,0.0,10.3,-1.1652083264598763
Chalcomitra_senegalensis,0.01703884212787336,0.059364471010158106,6.402294725900405e-06,1.3289449271685993e-07,3.590904103564759e-06,0.7982178068811483,0.12345431892015041,0.0019144349673478735,Nectariniidae (Sunbirds and Spiderhunters),10.578270801564027,0.5037264897560976,297.0768034146342,8.33184855233853,80.20487804878049,7.250697502439024,3.0,0.0,0.0,12.24,-1.0470588672443073
Chamaea_fasciata,0.0046131368838951935,5.324266389660842e-07,0.8355154588862562,4.2921309770699974e-05,0.04509701729692844,0.10065435064577229,0.013975983428901589,0.00010059912183669952,Paradoxornithidae (Parrotbills),14.033769827586209,0.5002821034482758,286.7287830508475,10.566666666666666,79.10169491525424,18.812549661016952,3.0,1.0,0.0,14.73,-1.571365502146553
Chamaetylas_fuelleborni,0.42216809030144337,0.28666240892473455,0.001502150915669434,0.06567998383029074,0.20867432258092652,2.8582539251640867e-05,0.014493704945111483,0.0007907559625724892,Muscicapidae (Old World Flycatchers),10.6926065,0.6822272,295.63895025,9.777777777777779,117.65,10.5598005,3.0,0.0,0.0,52.0,-0.022605666649729083
Chamaeza_campanisona,0.4367549775522663,0.14402313897591434,0.2278032860205749,0.1602920738579642,0.026061007569202533,0.004956157270624944,2.641333929043928e-05,8.294541416281431e-05,Formicariidae (Antthrushes),10.176252737226278,0.7202303832116789,294.3670798175182,14.06578947368421,234.22627737226279,21.53816583941606,3.0,0.0,0.0,90.58,0.1675148059710081
Chamaeza_meruloides,0.4924102139865691,0.10332233101821751,0.08070256491277161,0.31090170401702183,9.452914995300207e-05,0.012246381325463232,0.0003022813877993355,1.9994202203968388e-05,Formicariidae (Antthrushes),13.837155483870967,0.747264193548387,294.6213048387097,7.333333333333333,241.7741935483871,23.41582870967742,3.0,0.0,0.0,69.0,-0.25203341310874755
Chamaeza_mollissima,0.5258367134559973,0.12540745971213457,0.0013378744875635709,0.24860426315205905,4.299930590793723e-07,0.09880918597693147,3.6733900333294107e-06,3.998322208868372e-07,Formicariidae (Antthrushes),8.141132800000001,0.7204919599999999,290.0569018,15.666666666666666,314.58,47.79642579999999,3.0,1.0,0.0,72.0,-0.16481226296099744
Chamaeza_nobilis,0.6806377566565549,0.04879352224737973,0.10560746050273331,0.05944965713861681,4.663698830722489e-06,0.06584097091026986,2.466718593949272e-11,0.039665968820947486,Formicariidae (Antthrushes),2.108644329501916,0.7896237854406131,297.92595471264366,21.857142857142858,230.84674329501917,8.492478467432951,3.0,0.0,0.0,123.0,0.5261133615208406
Chamaeza_ruficauda,0.015329543506373106,0.07126071695960987,0.8190359118624267,0.04215811379784721,0.006742046535974203,0.04546477885540545,8.725305217965623e-06,1.6317714531518332e-07,Formicariidae (Antthrushes),14.28503048387097,0.758281693548387,293.10414032258075,8.823529411764707,214.56451612903226,19.26245887096774,3.0,0.0,0.0,71.2,-0.27993859829820417
Chamaeza_turdina,0.6570959514431649,0.15671591541872365,7.174461288582953e-05,0.16955483284035258,6.813769281761013e-05,0.007537457129184817,0.008894818923463698,6.11419394070622e-05,Formicariidae (Antthrushes),12.237363076923076,0.7044573076923075,294.4601953846154,11.923076923076923,286.84615384615387,34.484675384615386,3.0,0.0,0.0,68.3,-0.050661874766968894
Chelidorhynx_hypoxanthus,4.3774302540258687e-11,0.09819664761169968,0.17070807478741734,0.09937290948511389,0.010498217800694924,0.16405019235851573,0.4451106555163895,0.012063302396394802,Stenostiridae (Fairy Flycatchers),10.547956909090908,0.5036271045454546,287.57165413636363,10.163398692810457,128.93636363636364,46.77419045454545,3.0,0.0,0.0,6.0,-2.389365529321891
Chersophilus_duponti,0.3797666886110582,0.055254098753079614,1.0174885504046327e-09,2.440904038946443e-17,0.10557843331360592,0.4495875151219453,5.068347795290569e-12,0.009813263177754763,Alaudidae (Larks),11.37597879120879,0.2384375164835165,290.6508664835165,15.6,53.21978021978022,9.251087362637362,3.0,0.0,0.0,39.4,-0.5118058425139054
Chiroxiphia_boliviana,3.2943951233395583e-12,0.0006721560286669727,4.2324850724551714e-05,4.511097406310344e-12,1.451600454876672e-06,0.8206092470047222,0.17714950311575442,0.0015253173918719318,Pipridae (Manakins),6.8377748,0.73307932,290.931838,15.631578947368421,277.56,40.358130800000005,1.0,0.0,4.0,17.13,-1.3794197129734225
Chiroxiphia_caudata,2.8497758794489797e-12,0.1014317844834806,0.0019770602013006737,0.1869687072967963,0.011649250055007419,0.13564385222226005,0.44298117319103597,0.1193481725472693,Pipridae (Manakins),13.647589537572255,0.715862485549133,294.49817878612714,8.39622641509434,196.42196531791907,13.040034104046244,1.0,0.0,4.0,25.6,-1.0302267011561468
Chiroxiphia_lanceolata,0.4878801027114602,0.14359260625658707,9.94330680186384e-08,5.1973828967341135e-12,0.010126360038871955,0.049180094988239206,6.590165401388419e-08,0.30922067066492226,Pipridae (Manakins),13.215814303797469,0.596717670886076,298.7708520253165,10.53061224489796,167.9746835443038,12.440093544303798,1.0,0.0,4.0,18.5,-1.2055621696819447
Chiroxiphia_linearis,0.7798374080015323,0.07105910087609159,5.024508068421463e-07,1.6955052121115577e-12,3.1811935268491473e-06,0.03798859650116451,2.635818577830972e-16,0.11111121097518188,Pipridae (Manakins),14.939474838709677,0.6678225161290322,297.6048229032258,10.0,134.58064516129033,17.55458129032258,1.0,0.0,4.0,17.44,-1.159447419606598
Chiroxiphia_pareola,0.0001896084195416696,0.150050995891254,0.0174683973503948,0.042695450694304214,0.43461958713024507,0.1678290853770398,0.05479071517434206,0.13235615996287817,Pipridae (Manakins),3.8497818903591687,0.757349446969697,298.39644355387526,19.777251184834125,209.81663516068053,8.429932155009451,1.0,0.0,4.0,16.84,-1.060317427364835
